name,owner,stargazerCount,created_at,time_since_created_at_in_seconds,pull_requests_accepted,releases_count,last_updated,current_date,time_since_last_update_in_seconds,primary_language,primary_language_mapping,total_issues,closed_issues,closed_issues_ratio
OpenBB,OpenBB-finance,29480,2020-12-20T10:46:38Z,116772889.836757,3867,37,2024-09-01T23:42:27Z,2024-09-01 23:41:27.836757+00:00,-59.163243,Python,1.0,2043,2019,0.9882525697503671
calculator,microsoft,29463,2019-01-28T17:55:49Z,176535938.836757,853,0,2024-09-01T20:55:52Z,2024-09-01 23:41:27.836757+00:00,9935.836757,C++,3.0,1048,702,0.6698473282442748
gpt-pilot,Pythagora-io,29451,2023-08-16T11:56:07Z,33047120.836757,395,0,2024-09-01T22:04:59Z,2024-09-01 23:41:27.836757+00:00,5788.836757,Python,1.0,511,293,0.5733855185909981
react-boilerplate,react-boilerplate,29447,2015-02-18T14:36:32Z,300963895.836757,715,16,2024-09-01T12:34:35Z,2024-09-01 23:41:27.836757+00:00,40012.836757,JavaScript,2.0,1902,1822,0.9579390115667719
lede,coolsnowwolf,29447,2017-09-06T07:39:03Z,220550544.836757,1956,6,2024-09-01T22:59:52Z,2024-09-01 23:41:27.836757+00:00,2495.836757,C,4.0,8554,7818,0.9139583820434884
phantomjs,ariya,29442,2010-12-27T08:18:58Z,431796149.836757,562,0,2024-09-01T09:41:52Z,2024-09-01 23:41:27.836757+00:00,50375.836757,C++,3.0,4745,4731,0.9970495258166491
layui,layui,29429,2015-09-22T08:12:03Z,282324564.836757,484,125,2024-09-01T23:36:41Z,2024-09-01 23:41:27.836757+00:00,286.836757,JavaScript,2.0,1024,993,0.9697265625
sequelize,sequelize,29401,2010-07-22T07:11:11Z,445451416.836757,4732,478,2024-09-01T20:23:14Z,2024-09-01 23:41:27.836757+00:00,11893.836757,TypeScript,0.0,10319,9477,0.9184029460219013
webtorrent,webtorrent,29397,2013-10-15T08:16:40Z,343409087.836757,893,191,2024-09-01T17:59:30Z,2024-09-01 23:41:27.836757+00:00,20517.836757,JavaScript,2.0,1635,1565,0.9571865443425076
project-guidelines,elsewhencode,29369,2017-06-30T10:17:55Z,226416212.836757,113,0,2024-09-01T21:52:57Z,2024-09-01 23:41:27.836757+00:00,6510.836757,JavaScript,2.0,38,29,0.7631578947368421
echo,labstack,29365,2015-03-01T17:43:01Z,300002306.836757,569,104,2024-09-01T18:01:27Z,2024-09-01 23:41:27.836757+00:00,20400.836757,Go,8.0,1416,1365,0.9639830508474576
maybe,maybe-finance,29336,2024-01-01T22:23:46Z,21086261.836757,536,16,2024-09-01T22:24:46Z,2024-09-01 23:41:27.836757+00:00,4601.836757,Ruby,26.0,333,323,0.96996996996997
Sortable,SortableJS,29328,2013-12-19T10:10:13Z,337786274.836757,246,27,2024-09-01T23:23:46Z,2024-09-01 23:41:27.836757+00:00,1061.836757,JavaScript,2.0,1783,1330,0.7459338194054963
stanford_alpaca,tatsu-lab,29311,2023-03-10T23:33:09Z,46742898.836757,6,0,2024-09-01T20:48:26Z,2024-09-01 23:41:27.836757+00:00,10381.836757,Python,1.0,267,97,0.36329588014981273
interactive-coding-challenges,donnemartin,29302,2015-04-28T21:36:39Z,294977088.836757,176,0,2024-09-01T20:59:50Z,2024-09-01 23:41:27.836757+00:00,9697.836757,Python,1.0,67,32,0.47761194029850745
leakcanary,square,29298,2015-04-29T23:54:16Z,294882431.836757,919,43,2024-08-31T19:42:03Z,2024-09-01 23:41:27.836757+00:00,100764.836757,Kotlin,27.0,1607,1512,0.940883634100809
Flowise,FlowiseAI,29282,2023-03-31T12:23:09Z,44968698.836757,816,50,2024-09-01T23:07:28Z,2024-09-01 23:41:27.836757+00:00,2039.836757,TypeScript,0.0,1298,900,0.6933744221879815
upscayl,upscayl,29256,2022-07-30T17:19:20Z,66032527.836757,64,27,2024-09-01T20:09:13Z,2024-09-01 23:41:27.836757+00:00,12734.836757,TypeScript,0.0,725,689,0.9503448275862069
etcher,balena-io,29209,2015-10-27T16:53:23Z,279269284.836757,1722,280,2024-09-01T22:30:26Z,2024-09-01 23:41:27.836757+00:00,4261.836757,TypeScript,0.0,2222,1793,0.806930693069307
500lines,aosabook,29203,2013-11-04T02:02:53Z,341703514.836757,175,0,2024-09-01T21:34:55Z,2024-09-01 23:41:27.836757+00:00,7592.836757,JavaScript,2.0,70,39,0.5571428571428572
es6features,lukehoban,29203,2014-03-03T18:29:30Z,331362717.836757,41,0,2024-09-01T17:55:20Z,2024-09-01 23:41:27.836757+00:00,20767.836757,,,57,36,0.631578947368421
Hover,IanLunn,29188,2014-01-02T14:27:35Z,336561232.836757,23,10,2024-09-01T21:42:56Z,2024-09-01 23:41:27.836757+00:00,7111.836757,SCSS,39.0,107,83,0.7757009345794392
milvus,milvus-io,29154,2019-09-16T06:43:43Z,156617864.836757,19072,87,2024-09-01T20:48:07Z,2024-09-01 23:41:27.836757+00:00,10400.836757,Go,8.0,11543,10942,0.9479338127003378
COVID-19,CSSEGISandData,29129,2020-02-04T22:03:53Z,144380254.836757,2152,0,2024-09-01T20:34:11Z,2024-09-01 23:41:27.836757+00:00,11236.836757,,,3758,2079,0.5532197977647685
minikube,kubernetes,29096,2016-04-15T22:38:35Z,264474172.836757,8005,148,2024-09-01T21:56:02Z,2024-09-01 23:41:27.836757+00:00,6325.836757,Go,8.0,9593,8935,0.9314083185656208
pnpm,pnpm,29052,2016-01-28T07:40:43Z,271267244.836757,2223,945,2024-09-01T21:06:16Z,2024-09-01 23:41:27.836757+00:00,9311.836757,TypeScript,0.0,4222,2652,0.6281383230696352
standard,standard,29041,2015-01-27T01:23:31Z,302912276.836757,412,5,2024-09-01T14:52:34Z,2024-09-01 23:41:27.836757+00:00,31733.836757,JavaScript,2.0,1228,1119,0.9112377850162866
apollo,apolloconfig,29038,2016-03-04T10:24:23Z,268147024.836757,1383,40,2024-09-01T12:35:29Z,2024-09-01 23:41:27.836757+00:00,39958.836757,Java,7.0,3232,3088,0.9554455445544554
ShareX,ShareX,29038,2013-10-08T23:32:10Z,343958957.836757,739,79,2024-09-01T19:41:35Z,2024-09-01 23:41:27.836757+00:00,14392.836757,C#,11.0,6436,5886,0.9145431945307645
awesome-remote-job,lukasz-madon,29032,2015-01-02T00:31:34Z,305075393.836757,557,0,2024-09-01T22:24:49Z,2024-09-01 23:41:27.836757+00:00,4598.836757,,,53,42,0.7924528301886793
polars,pola-rs,28982,2020-05-13T19:45:33Z,135834954.836757,9042,174,2024-09-01T23:38:49Z,2024-09-01 23:41:27.836757+00:00,158.836757,Rust,13.0,8498,6640,0.7813603200753119
mmdetection,open-mmlab,28969,2018-08-22T07:06:06Z,190312521.836757,2359,53,2024-09-01T17:26:29Z,2024-09-01 23:41:27.836757+00:00,22498.836757,Python,1.0,8275,6699,0.8095468277945619
AI-Expert-Roadmap,AMAI-GmbH,28947,2020-10-24T21:49:40Z,121657907.836757,13,0,2024-09-01T23:43:39Z,2024-09-01 23:41:27.836757+00:00,-131.163243,JavaScript,2.0,64,46,0.71875
jsPDF,parallax,28935,2009-12-06T14:56:32Z,465122695.836757,700,32,2024-09-01T21:50:11Z,2024-09-01 23:41:27.836757+00:00,6676.836757,JavaScript,2.0,2488,2369,0.9521704180064309
remote-jobs,remoteintech,28933,2015-10-13T03:49:25Z,280525922.836757,1202,0,2024-09-01T18:52:57Z,2024-09-01 23:41:27.836757+00:00,17310.836757,JavaScript,2.0,172,149,0.8662790697674418
hutool,dromara,28889,2014-04-13T07:23:51Z,327860256.836757,410,145,2024-09-01T17:29:32Z,2024-09-01 23:41:27.836757+00:00,22315.836757,Java,7.0,2759,2754,0.9981877491844872
uppy,transloadit,28882,2015-11-16T12:32:33Z,277556934.836757,2844,117,2024-09-01T20:14:35Z,2024-09-01 23:41:27.836757+00:00,12412.836757,TypeScript,0.0,2288,2164,0.9458041958041958
particles.js,VincentGarreau,28854,2014-09-06T14:29:47Z,315220300.836757,21,6,2024-09-01T17:22:59Z,2024-09-01 23:41:27.836757+00:00,22708.836757,JavaScript,2.0,404,105,0.2599009900990099
v2ray-core,v2fly,28852,2019-04-15T10:05:54Z,169911333.836757,800,86,2024-09-01T21:22:53Z,2024-09-01 23:41:27.836757+00:00,8314.836757,Go,8.0,944,891,0.9438559322033898
sharp,lovell,28799,2013-08-19T20:24:24Z,348290223.836757,284,88,2024-09-01T10:37:39Z,2024-09-01 23:41:27.836757+00:00,47028.836757,JavaScript,2.0,3775,3672,0.9727152317880795
remix,remix-run,28779,2020-10-26T19:57:28Z,121491839.836757,3238,146,2024-09-01T23:06:07Z,2024-09-01 23:41:27.836757+00:00,2120.836757,TypeScript,0.0,2431,2183,0.8979843685726039
awesome-macos-command-line,herrbischoff,28757,2015-09-22T19:37:55Z,282283412.836757,104,0,2024-09-01T13:34:15Z,2024-09-01 23:41:27.836757+00:00,36432.836757,,,0,0,
go-zero,zeromicro,28755,2020-08-07T15:37:57Z,128419410.836757,2031,113,2024-09-01T15:49:41Z,2024-09-01 23:41:27.836757+00:00,28306.836757,Go,8.0,1622,1377,0.8489519112207151
OpenAPI-Specification,OAI,28753,2014-03-03T16:53:36Z,331368471.836757,1097,10,2024-09-01T20:57:48Z,2024-09-01 23:41:27.836757+00:00,9819.836757,Markdown,9.0,2217,2034,0.9174560216508796
Awesome,Awesome-Windows,28704,2016-05-30T17:27:35Z,260604832.836757,206,0,2024-09-01T22:10:07Z,2024-09-01 23:41:27.836757+00:00,5480.836757,,,144,82,0.5694444444444444
swift-algorithm-club,kodecocodes,28696,2016-01-26T17:56:12Z,271403115.836757,608,0,2024-09-01T23:37:54Z,2024-09-01 23:41:27.836757+00:00,213.836757,Swift,29.0,214,183,0.8551401869158879
YesPlayMusic,qier222,28681,2020-10-09T10:04:21Z,122996226.836757,278,30,2024-09-01T20:49:34Z,2024-09-01 23:41:27.836757+00:00,10313.836757,Vue,16.0,1728,1163,0.6730324074074074
ToolJet,ToolJet,28633,2021-03-30T08:51:34Z,108139793.836757,4969,234,2024-09-01T20:32:50Z,2024-09-01 23:41:27.836757+00:00,11317.836757,JavaScript,2.0,4257,3504,0.8231148696264975
algo,trailofbits,28624,2016-05-15T03:42:48Z,261950319.836757,530,2,2024-09-01T20:22:31Z,2024-09-01 23:41:27.836757+00:00,11936.836757,Jinja,40.0,1593,1426,0.8951663527934715
fabric.js,fabricjs,28609,2010-06-09T22:24:38Z,449111809.836757,2188,152,2024-09-01T23:05:47Z,2024-09-01 23:41:27.836757+00:00,2140.836757,JavaScript,2.0,6023,5667,0.9408932425701477
todomvc,tastejs,28586,2011-06-03T19:56:33Z,418103094.836757,758,6,2024-09-01T22:02:15Z,2024-09-01 23:41:27.836757+00:00,5952.836757,JavaScript,2.0,782,659,0.8427109974424553
awesome-python-cn,jobbole,28533,2015-11-03T09:50:50Z,278689837.836757,51,0,2024-09-01T21:31:19Z,2024-09-01 23:41:27.836757+00:00,7808.836757,Makefile,28.0,31,18,0.5806451612903226
influxdb,influxdata,28532,2013-09-26T14:31:10Z,345028217.836757,9911,86,2024-09-01T16:03:02Z,2024-09-01 23:41:27.836757+00:00,27505.836757,Rust,13.0,13392,11446,0.8546893667861409
spotube,KRTirtho,28513,2021-02-14T03:17:58Z,111961409.836757,214,33,2024-09-01T21:03:13Z,2024-09-01 23:41:27.836757+00:00,9494.836757,Dart,6.0,1171,784,0.6695132365499573
composer,composer,28478,2011-06-08T08:53:00Z,417710907.836757,2817,201,2024-09-01T21:35:59Z,2024-09-01 23:41:27.836757+00:00,7528.836757,PHP,19.0,7685,7541,0.9812621990891347
aseprite,aseprite,28441,2014-08-19T23:44:50Z,316742197.836757,271,104,2024-09-01T15:50:00Z,2024-09-01 23:41:27.836757+00:00,28287.836757,C++,3.0,3807,2228,0.585237719989493
RevokeMsgPatcher,huiyadanli,28432,2019-07-21T15:12:52Z,161512115.836757,10,18,2024-09-01T23:31:16Z,2024-09-01 23:41:27.836757+00:00,611.836757,C#,11.0,655,609,0.9297709923664123
postcss,postcss,28419,2013-09-24T23:06:48Z,345170079.836757,733,255,2024-09-01T19:14:32Z,2024-09-01 23:41:27.836757+00:00,16015.836757,TypeScript,0.0,972,954,0.9814814814814815
Mr.-Ranedeer-AI-Tutor,JushBJJ,28414,2023-03-31T12:37:26Z,44967841.836757,19,3,2024-09-01T20:01:54Z,2024-09-01 23:41:27.836757+00:00,13173.836757,,,46,33,0.717391304347826
vuex,vuejs,28404,2015-07-16T04:21:26Z,288213601.836757,655,51,2024-09-01T18:37:01Z,2024-09-01 23:41:27.836757+00:00,18266.836757,JavaScript,2.0,1264,1166,0.9224683544303798
slick,kenwheeler,28361,2014-03-24T02:10:05Z,329607082.836757,249,48,2024-09-01T12:37:03Z,2024-09-01 23:41:27.836757+00:00,39864.836757,JavaScript,2.0,3604,2401,0.6662042175360711
linkedin-skill-assessments-quizzes,Ebazhanov,28361,2019-07-13T19:52:56Z,162186511.836757,5594,1,2024-09-01T20:29:20Z,2024-09-01 23:41:27.836757+00:00,11527.836757,,,882,794,0.9002267573696145
cheerio,cheeriojs,28345,2011-10-09T04:23:20Z,407099887.836757,2330,58,2024-09-01T23:47:05Z,2024-09-01 23:41:27.836757+00:00,-337.163243,TypeScript,0.0,1178,1152,0.9779286926994907
weekly,ascoders,28339,2017-03-20T06:10:04Z,235243883.836757,136,193,2024-09-01T20:11:06Z,2024-09-01 23:41:27.836757+00:00,12621.836757,JavaScript,2.0,364,363,0.9972527472527473
CyberChef,gchq,28317,2016-11-28T10:34:07Z,244904840.836757,449,446,2024-09-01T23:18:07Z,2024-09-01 23:41:27.836757+00:00,1400.836757,JavaScript,2.0,961,590,0.6139438085327783
canal,alibaba,28302,2013-01-13T10:59:52Z,367159295.836757,456,30,2024-09-01T04:14:03Z,2024-09-01 23:41:27.836757+00:00,70044.836757,Java,7.0,4527,3474,0.7673956262425448
android_guides,codepath,28289,2013-06-19T10:24:45Z,353596602.836757,10,0,2024-09-01T15:41:29Z,2024-09-01 23:41:27.836757+00:00,28798.836757,,,379,219,0.5778364116094987
tqdm,tqdm,28265,2015-06-03T13:13:14Z,291896893.836757,284,128,2024-09-01T16:18:38Z,2024-09-01 23:41:27.836757+00:00,26569.836757,Python,1.0,988,581,0.5880566801619433
plane,makeplane,28262,2022-11-19T12:55:01Z,56371586.836757,4151,35,2024-09-01T23:43:59Z,2024-09-01 23:41:27.836757+00:00,-151.163243,TypeScript,0.0,914,565,0.6181619256017505
kafka,apache,28260,2011-08-15T18:06:16Z,411802511.836757,9092,0,2024-09-01T23:36:36Z,2024-09-01 23:41:27.836757+00:00,291.836757,Java,7.0,0,0,
consul,hashicorp,28202,2013-11-04T22:15:27Z,341630760.836757,13249,182,2024-09-01T19:33:53Z,2024-09-01 23:41:27.836757+00:00,14854.836757,Go,8.0,5437,4254,0.7824167739562259
OpenVoice,myshell-ai,28194,2023-11-29T12:17:01Z,23973866.836757,17,0,2024-09-01T23:32:27Z,2024-09-01 23:41:27.836757+00:00,540.836757,Python,1.0,228,51,0.2236842105263158
rocksdb,facebook,28193,2012-11-30T06:16:18Z,370977909.836757,603,193,2024-09-01T21:10:42Z,2024-09-01 23:41:27.836757+00:00,9045.836757,C++,3.0,3192,2553,0.799812030075188
rufus,pbatard,28185,2011-11-19T19:12:05Z,403504162.836757,1,80,2024-09-01T22:50:25Z,2024-09-01 23:41:27.836757+00:00,3062.836757,C,4.0,2309,2297,0.9948029449978346
SpringAll,wuyouzhuguli,28182,2018-05-02T02:48:44Z,200004763.836757,1,0,2024-09-01T15:15:58Z,2024-09-01 23:41:27.836757+00:00,30329.836757,Java,7.0,47,27,0.574468085106383
lighthouse,GoogleChrome,28172,2016-03-08T01:03:11Z,267835096.836757,5253,112,2024-09-01T21:41:24Z,2024-09-01 23:41:27.836757+00:00,7203.836757,JavaScript,2.0,9026,8488,0.9403944161311766
GPTs,linexjlin,28164,2023-11-11T03:24:16Z,25561031.836757,44,0,2024-09-01T23:32:55Z,2024-09-01 23:41:27.836757+00:00,512.836757,,,25,20,0.8
python-guide,realpython,28155,2011-03-15T03:24:20Z,425074627.836757,683,0,2024-09-01T20:14:40Z,2024-09-01 23:41:27.836757+00:00,12407.836757,Batchfile,14.0,273,176,0.6446886446886447
async,caolan,28141,2010-06-01T21:01:30Z,449807997.836757,536,7,2024-09-01T14:24:37Z,2024-09-01 23:41:27.836757+00:00,33410.836757,JavaScript,2.0,1130,1121,0.9920353982300885
dokku,dokku,28121,2013-06-08T10:26:57Z,354546870.836757,3619,278,2024-09-01T22:21:09Z,2024-09-01 23:41:27.836757+00:00,4818.836757,Shell,5.0,2698,2650,0.9822090437361009
editor.js,codex-team,28102,2015-11-28T20:56:35Z,276489892.836757,835,88,2024-09-01T21:31:19Z,2024-09-01 23:41:27.836757+00:00,7808.836757,TypeScript,0.0,1460,895,0.613013698630137
backbone,jashkenas,28096,2010-09-30T19:41:28Z,439358399.836757,879,0,2024-09-01T21:27:06Z,2024-09-01 23:41:27.836757+00:00,8061.836757,JavaScript,2.0,2407,2366,0.9829663481512256
css-protips,AllThingsSmitty,28084,2015-08-29T12:29:03Z,284382744.836757,67,0,2024-09-01T17:32:36Z,2024-09-01 23:41:27.836757+00:00,22131.836757,,,60,59,0.9833333333333333
django-rest-framework,encode,28084,2011-03-02T17:13:56Z,426148051.836757,2960,18,2024-09-01T23:01:20Z,2024-09-01 23:41:27.836757+00:00,2407.836757,Python,1.0,3907,3856,0.986946506270796
machine-learning-for-software-engineers,ZuzooVn,28042,2016-10-09T21:20:25Z,249186062.836757,60,0,2024-09-01T17:26:38Z,2024-09-01 23:41:27.836757+00:00,22489.836757,,,25,9,0.36
chatbot-ui,mckaywrigley,28032,2023-03-11T14:53:14Z,46687693.836757,281,0,2024-09-01T22:29:03Z,2024-09-01 23:41:27.836757+00:00,4344.836757,TypeScript,0.0,950,811,0.8536842105263158
folly,facebook,28013,2012-06-01T20:49:04Z,386650343.836757,9,203,2024-09-01T20:24:49Z,2024-09-01 23:41:27.836757+00:00,11798.836757,C++,3.0,1129,896,0.7936226749335695
ChatGPT,acheong08,27996,2022-12-03T14:35:24Z,55155963.836757,294,277,2024-09-01T03:50:28Z,2024-09-01 23:41:27.836757+00:00,71459.836757,Python,1.0,805,794,0.986335403726708
freqtrade,freqtrade,27943,2017-05-17T23:48:53Z,230169154.836757,5197,88,2024-09-01T23:09:57Z,2024-09-01 23:41:27.836757+00:00,1890.836757,Python,1.0,4646,4607,0.9916056823073611
react-spring,pmndrs,27939,2018-03-07T15:39:32Z,204796915.836757,416,49,2024-09-01T22:08:11Z,2024-09-01 23:41:27.836757+00:00,5596.836757,TypeScript,0.0,1230,1126,0.9154471544715447
HEU_KMS_Activator,zbezj,27891,2019-06-23T00:49:35Z,163983112.836757,0,36,2024-09-01T23:20:11Z,2024-09-01 23:41:27.836757+00:00,1276.836757,,,148,20,0.13513513513513514
ultralytics,ultralytics,27886,2022-09-11T16:39:45Z,62319702.836757,2102,60,2024-09-01T22:31:56Z,2024-09-01 23:41:27.836757+00:00,4171.836757,Python,1.0,8516,7839,0.9205025833724754
pytorch-lightning,Lightning-AI,27873,2019-03-31T00:45:57Z,171240930.836757,8734,160,2024-09-01T22:06:00Z,2024-09-01 23:41:27.836757+00:00,5727.836757,Python,1.0,7039,6293,0.8940190367949993
druid,alibaba,27867,2011-11-03T05:12:51Z,404936916.836757,1348,51,2024-09-01T14:49:52Z,2024-09-01 23:41:27.836757+00:00,31895.836757,Java,7.0,4385,2260,0.5153933865450399
legado,gedoor,27855,2019-05-22T04:18:58Z,166735349.836757,1000,115,2024-09-01T21:39:20Z,2024-09-01 23:41:27.836757+00:00,7327.836757,Kotlin,27.0,2363,2322,0.9826491747778248
alpine,alpinejs,27826,2019-11-28T13:51:55Z,150284972.836757,643,129,2024-09-01T11:33:20Z,2024-09-01 23:41:27.836757+00:00,43687.836757,HTML,10.0,598,598,1.0
LLM101n,karpathy,27797,2024-05-27T00:23:38Z,8464669.836757,0,0,2024-09-01T22:16:16Z,2024-09-01 23:41:27.836757+00:00,5111.836757,,,0,0,
the-super-tiny-compiler,jamiebuilds,27793,2016-03-11T04:19:18Z,267564129.836757,20,0,2024-09-01T20:27:41Z,2024-09-01 23:41:27.836757+00:00,11626.836757,JavaScript,2.0,0,0,
spring-cloud-alibaba,alibaba,27752,2017-12-01T20:49:15Z,213072732.836757,1035,42,2024-09-01T20:05:00Z,2024-09-01 23:41:27.836757+00:00,12987.836757,Java,7.0,2365,2063,0.8723044397463002
llvm-project,llvm,27720,2016-12-07T09:39:33Z,244130514.836757,24227,112,2024-09-01T20:45:25Z,2024-09-01 23:41:27.836757+00:00,10562.836757,LLVM,41.0,75614,52797,0.6982437114820007
mpv,mpv-player,27688,2012-10-13T08:08:44Z,375118363.836757,2709,85,2024-09-01T22:06:41Z,2024-09-01 23:41:27.836757+00:00,5686.836757,C,4.0,9931,9109,0.9172288792669419
servo,servo,27680,2012-02-08T19:07:25Z,396506042.836757,16997,0,2024-09-01T22:58:02Z,2024-09-01 23:41:27.836757+00:00,2605.836757,Rust,13.0,12507,9456,0.7560566082993524
handson-ml2,ageron,27609,2019-01-08T03:49:07Z,178314740.836757,64,0,2024-09-01T22:33:17Z,2024-09-01 23:41:27.836757+00:00,4090.836757,Jupyter Notebook,15.0,512,300,0.5859375
Data-Science-For-Beginners,microsoft,27583,2021-03-03T16:30:15Z,110445072.836757,293,0,2024-09-01T21:32:45Z,2024-09-01 23:41:27.836757+00:00,7722.836757,Jupyter Notebook,15.0,115,95,0.8260869565217391
Real-ESRGAN,xinntao,27569,2021-07-19T03:23:30Z,98569077.836757,21,10,2024-09-01T18:31:47Z,2024-09-01 23:41:27.836757+00:00,18580.836757,Python,1.0,663,167,0.25188536953242835
nginxconfig.io,digitalocean,27568,2018-01-05T14:21:14Z,210072013.836757,185,0,2024-09-01T18:01:49Z,2024-09-01 23:41:27.836757+00:00,20378.836757,JavaScript,2.0,235,182,0.774468085106383
Clone-Wars,GorvGoyl,27548,2020-12-02T11:10:16Z,118326671.836757,130,0,2024-09-01T20:31:31Z,2024-09-01 23:41:27.836757+00:00,11396.836757,,,79,69,0.8734177215189873
croc,schollz,27532,2017-10-17T15:20:18Z,216980469.836757,211,165,2024-09-01T22:24:16Z,2024-09-01 23:41:27.836757+00:00,4631.836757,Go,8.0,475,468,0.9852631578947368
react-select,JedWatson,27523,2014-08-26T04:27:45Z,316206822.836757,1040,54,2024-09-01T23:39:52Z,2024-09-01 23:41:27.836757+00:00,95.836757,TypeScript,0.0,3589,3239,0.9024797993870158
CheatSheetSeries,OWASP,27496,2018-12-21T14:26:43Z,179831684.836757,911,0,2024-09-01T18:47:21Z,2024-09-01 23:41:27.836757+00:00,17646.836757,Python,1.0,440,402,0.9136363636363637
JavaScript30,wesbos,27495,2016-12-07T19:15:31Z,244095956.836757,152,0,2024-09-01T21:52:15Z,2024-09-01 23:41:27.836757+00:00,6552.836757,HTML,10.0,0,0,
Charts,ChartsOrg,27493,2015-03-20T10:49:12Z,298385535.836757,418,38,2024-09-01T22:54:43Z,2024-09-01 23:41:27.836757+00:00,2804.836757,Swift,29.0,4244,3377,0.7957115928369463
immer,immerjs,27470,2017-12-29T12:25:47Z,210683740.836757,373,109,2024-09-01T22:08:03Z,2024-09-01 23:41:27.836757+00:00,5604.836757,JavaScript,2.0,654,625,0.9556574923547401
numpy,numpy,27448,2010-09-13T23:02:39Z,440815128.836757,11842,117,2024-09-01T20:40:27Z,2024-09-01 23:41:27.836757+00:00,10860.836757,Python,1.0,12717,10782,0.8478414720452937
mobx,mobxjs,27445,2015-03-14T14:31:38Z,298890589.836757,1114,103,2024-09-01T18:07:17Z,2024-09-01 23:41:27.836757+00:00,20050.836757,TypeScript,0.0,1945,1900,0.9768637532133676
k3s,k3s-io,27442,2018-05-31T01:37:46Z,197503421.836757,3398,768,2024-09-01T22:58:04Z,2024-09-01 23:41:27.836757+00:00,2603.836757,Go,8.0,5941,5805,0.9771082309375526
waifu2x,nagadomi,27430,2015-05-17T07:29:15Z,293386332.836757,68,3,2024-09-01T17:41:51Z,2024-09-01 23:41:27.836757+00:00,21576.836757,Lua,32.0,360,208,0.5777777777777777
backstage,backstage,27417,2020-01-24T22:39:49Z,145328498.836757,16140,361,2024-09-01T21:29:43Z,2024-09-01 23:41:27.836757+00:00,7904.836757,TypeScript,0.0,5976,5618,0.9400937081659974
roop,s0md3v,27387,2023-05-28T14:37:54Z,39949413.836757,82,6,2024-09-01T23:43:52Z,2024-09-01 23:41:27.836757+00:00,-144.163243,Python,1.0,0,0,
Daily-Interview-Question,Advanced-Frontend,27374,2019-01-19T10:49:00Z,177339147.836757,15,0,2024-09-01T14:24:33Z,2024-09-01 23:41:27.836757+00:00,33414.836757,JavaScript,2.0,559,297,0.5313059033989267
netron,lutzroeder,27362,2010-12-26T12:53:43Z,431866064.836757,1,2,2024-09-01T21:34:14Z,2024-09-01 23:41:27.836757+00:00,7633.836757,JavaScript,2.0,1113,1094,0.9829290206648698
comprehensive-rust,google,27354,2022-12-21T15:17:24Z,53598243.836757,1754,0,2024-09-01T23:26:55Z,2024-09-01 23:41:27.836757+00:00,872.836757,Rust,13.0,282,183,0.648936170212766
reverse-interview,viraptor,27331,2019-09-08T13:38:40Z,157284167.836757,72,0,2024-09-01T22:32:36Z,2024-09-01 23:41:27.836757+00:00,4131.836757,,,25,18,0.72
docsify,docsifyjs,27328,2016-11-20T07:55:43Z,245605544.836757,668,14,2024-09-01T22:13:57Z,2024-09-01 23:41:27.836757+00:00,5250.836757,JavaScript,2.0,1257,1119,0.8902147971360382
yapi,YMFE,27306,2016-05-30T09:09:09Z,260634738.836757,141,1,2024-09-01T20:19:05Z,2024-09-01 23:41:27.836757+00:00,12142.836757,JavaScript,2.0,2440,917,0.37581967213114753
underscore,jashkenas,27290,2009-10-25T18:31:06Z,468738621.836757,745,0,2024-09-01T04:14:17Z,2024-09-01 23:41:27.836757+00:00,70030.836757,JavaScript,2.0,1422,1391,0.9781997187060478
xxl-job,xuxueli,27285,2015-11-28T12:59:34Z,276518513.836757,98,33,2024-09-01T14:49:55Z,2024-09-01 23:41:27.836757+00:00,31892.836757,Java,7.0,3033,1789,0.5898450379162545
vhr,lenve,27263,2018-01-04T08:57:51Z,210177816.836757,1,0,2024-09-01T15:53:02Z,2024-09-01 23:41:27.836757+00:00,28105.836757,Java,7.0,253,96,0.3794466403162055
MonitorControl,MonitorControl,27213,2017-09-16T21:13:40Z,219637667.836757,207,24,2024-09-01T22:51:26Z,2024-09-01 23:41:27.836757+00:00,3001.836757,Swift,29.0,889,868,0.9763779527559056
Complete-Python-3-Bootcamp,Pierian-Data,27178,2018-02-12T19:30:10Z,206770277.836757,12,0,2024-09-01T21:13:25Z,2024-09-01 23:41:27.836757+00:00,8882.836757,Jupyter Notebook,15.0,353,223,0.6317280453257791
refine,refinedev,27139,2021-01-20T12:01:32Z,114089995.836757,4109,1000,2024-09-01T21:10:28Z,2024-09-01 23:41:27.836757+00:00,9059.836757,TypeScript,0.0,1450,1424,0.9820689655172414
applied-ml,eugeneyan,27127,2020-07-04T18:57:47Z,131345020.836757,208,0,2024-09-01T20:15:22Z,2024-09-01 23:41:27.836757+00:00,12365.836757,,,24,22,0.9166666666666666
weui,Tencent,27127,2014-12-18T04:09:54Z,306358293.836757,199,48,2024-09-01T17:18:06Z,2024-09-01 23:41:27.836757+00:00,23001.836757,Less,42.0,664,615,0.9262048192771084
ResumeSample,geekcompany,27119,2014-09-08T08:08:13Z,315070394.836757,2,0,2024-09-01T23:09:52Z,2024-09-01 23:41:27.836757+00:00,1895.836757,,,0,0,
